replicate,sample_sha256,IDR_AUBPC,DPA_AUBPC,IDR_minus_DPA_pp
409,563c239ca7d4c69aa43531f73d064fd3c7abb9e4e0cce01e6fb6d938b8c79dfd,55.572003858024694,48.05529166666667,7.516712191358025
410,41ce901dee85161be95e4d51598a52e648e6caf4275a5630cf131fc5aabce08f,56.90139413580246,48.6374811728395,8.263912962962962
411,431c4406e04b35966a986cf24b10c704cfa62bd9832af56594dfa1218febc124,55.1331087962963,47.25765293209877,7.8754558641975265
412,d28fbced566b892c2140ab5c10d9753837edff29de56566dd4116794b6f4342f,55.4088875,47.864573765432105,7.5443137345678934
413,b62a68fe4d8e1fa4aea48a1b56a2c4d9a8a3c0385db7049eaeb616b5bd254d2e,57.12876203703705,49.89469691358025,7.234065123456801
414,960d0e393696dc448f443ac0820eaf1c5a1ff856e32359c61908aa2a0bab9a55,56.84321651234569,49.879464506172845,6.963752006172847
415,a8a3f94f4a84fffbfe3df2ab324034136dc21e6e603759c3c3888c4e93c464fc,57.243684567901234,49.87224336419753,7.371441203703704
416,0a6319334084a7b6265b3870760660723f7e9ce860678aa1c251a0cb2b99e714,56.001433641975304,48.43680046296296,7.564633179012347
417,6c72508715b9de447a5a7388dd1148724fd91db6f27a0b98c040817e7bfbb58b,55.17072314814814,47.52532546296297,7.6453976851851735
418,a86cc7c5b5ec66f2d698e49f33145abd0c68f21ec2c1e2141e83a2479131dfbd,56.160826697530865,48.48284367283951,7.677983024691358
419,5b9b33f4cfc2fe6a5c990e96b60d121c3f9f14285665d331538e39b1988620ed,55.99749814814813,47.93370200617284,8.063796141975295
420,c8ded0dc230748a24e0f538caa4b226cea661089cdc6cb1d78a0e182e9443893,56.599572067901235,49.149964814814815,7.44960725308642
421,1077cede691665593fd525ea72c035afd320d6c51bbf12c9dc5b2c7c3b46a49f,56.31639367283949,48.927828395061724,7.388565277777765
422,dd6cc2a4ac678df46cf1352ed1ecfa262aea3172e4f22e019d7b34f5458982fe,56.38051635802469,48.87109274691358,7.50942361111111
423,b3d68d39e96f12141840a2de8c494e3ebd1f5720861ac424b4edb0a8a59c56df,55.53752484567901,47.66049953703703,7.877025308641976
424,d4711a4fcec1332dcb05d98ae762967e3c5a38333e00adbf6c386ec0fa4ce004,55.84542901234568,48.25884351851852,7.586585493827165
425,fb7bb2b9d8fee5c340ff6c255821c55dbfc1e74dd55417b9e16e51892177b408,54.69057962962964,47.60133811728396,7.08924151234568
426,5def7d4ebc403c294ca8f4501481e62f662eb3f6a7ff431bb2b487a7bfaa4094,57.37130416666665,49.38174645061728,7.989557716049369
427,633d869cab494a9906c19dd25f558aed734bdac66a15b492102cb035e96d540c,54.95490046296297,47.65265771604938,7.302242746913585
428,92f13cd8bcec65fe0de1cc6eb0ff582b170179bdc4a332181677fd42007e4309,56.58981604938272,49.749449228395065,6.840366820987654
429,42f05c08b90e86be6188cec1e48b1e92ee45ef60830571007532ef5c5c54f117,56.79147067901235,49.25257577160494,7.5388949074074105
430,a4e2e84e06aaf59a0ae1d5ec3308993557585c1567f12f708aa549f185214dc3,56.35851743827161,48.68138472222222,7.6771327160493925
431,3cb6c83833cfbe9d845cb47b229088b0b5e8d665454683fe74fa90e0c892f8c8,55.00696296296296,47.71076651234568,7.2961964506172805
432,1ffc323915328b9b2081e0c56543ccaef3e4584c50b2ff170bec1f9d61f74f75,55.7820563271605,48.152279475308646,7.629776851851851
433,ad2d48d895702b01dd4e248e11a44d00ed463ee66e731fcd0e6602fce79c8a8f,55.18582916666666,47.656294290123455,7.529534876543202
434,ecdeffc8368bc9b3af6e0d9756fbf4ee5bfabc242652dfe14f8255753be291dc,55.48957037037038,47.53183780864198,7.957732561728399
435,f4b7fcd306ecc8abd7ee0553906162b834cea34a1e22ddb3ed6b7c4523150645,56.78159891975308,49.07796882716049,7.70363009259259
436,405c0a3ba971090c0b133b64a1ccbc7a4c6e279a2fcb3a1a9b76409bc8d7ace0,55.98933827160492,49.06141203703703,6.927926234567892
437,2ba8937dccfd189bac6b39cde527c9d94047e568f568df017c506f0135820939,56.71109475308643,49.32076913580247,7.390325617283956
438,3cc79ca832db81b0a9ed431088a05acf8f4a06e043b6c8a4b4f6121e27ef4099,55.86362145061731,48.7877712962963,7.07585015432101
439,5b63c41aabaf642f150068bfec624ba4d3c083312c2fe759c5935222af2bdbca,54.590217129629636,47.41125601851852,7.178961111111114
440,70dcf6a8b0c87fb09f45b2179e60598a7450f483193a4065ae86a4b99c2d3eaa,56.95926358024693,49.487191666666675,7.472071913580258
441,a473370d94a67c33399177bb737cf97b76cacee1195aa6beafbbce43e68188a3,55.413298148148144,47.79514274691358,7.618155401234567
442,fe95726f14c808fe2c6353a34905828bf187f0414a71de947df79c27b551fcd2,55.43047947530865,48.00752515432099,7.422954320987664
443,6d28fa9e45778191e4ccc546f0e0e91ff12a06b80cf79adac9531490e96242a7,55.70447299382715,48.271121913580245,7.433351080246908
444,3a8c4420e9583f0cc137ef010f3d9d9de1e68b358962e40b1eddb0dedf90147e,55.87078287037036,48.24224552469136,7.628537345679
445,242b2a6229d6500bea86bda5de4bebfda7e4790731a63b428c4cb7bb99ecf871,55.46825462962963,48.24281574074074,7.225438888888888
446,47f768fe534b7fada3994f022c4ddf5181eacbb0e58a37565825187b130886b0,54.7151638888889,46.96728657407407,7.747877314814829
447,3f0f19d33c52da7dee760189c00f26fe28f68fa1efdd01efb51bdef872c8c43a,56.95519413580247,49.727361882716046,7.227832253086426
448,b28e507256652bfc683434ef3564f72365797000266561d661196def500a9282,55.634206481481485,47.861943364197536,7.7722631172839485
449,604b7aef6fa5b95b293ce523f1629eb35d0c6b4510876c57b3e76b63ee2c4d4c,56.01315725308642,49.35167978395062,6.6614774691357965
450,75322e34f2661b659d8b66e648160a4e547e7ade682408d54b5b33fbd64b2445,56.359816049382715,48.50891774691358,7.850898302469133
451,05e1f370d4c3a341e7c9561c8294f38da125293fc39110005719f27a2d48b349,57.12778533950616,49.473441049382714,7.654344290123447
452,b1d3b5c2656e2e18c2a89d5bf00992276f2de15fb33794d72a69e3c094fbf432,56.23498317901234,48.16499660493827,8.069986574074072
453,79b84724761ea513ea1ba831eed94b893fae554705183394c728edd767e8cbf4,55.856899691358024,48.31502978395062,7.541869907407403
454,f267a6433f20b2b8f05278816dc419b585342c0ba5fb956b4ec52b501c7c7100,55.85976203703702,47.86686543209876,7.9928966049382595
455,59261c81c5a0709ad41f0372b45cdeaaffcced8f5a8181a46369850571a40a74,57.04424429012346,49.70211913580247,7.342125154320989
456,bcabb8b7a0eb1033b2447d10220bd72bcabc8e965d6f90fad5642b1e8971a698,58.01414675925925,50.832514351851856,7.181632407407392
457,f7e25368ee623e9c20f12206ecc52862a741cd56e39eff7760367a3e0ffff51a,56.07068749999999,48.88594305555556,7.1847444444444335
458,4313ae4535a21eb1eeb06b6958bcb0f1e20c3cf1a2dcc7142e18b31b412c54f6,54.75253395061729,47.01520524691358,7.73732870370371
459,52399ef6308d20fd7b421fae0e17f08bebb687ab6ba6e91657820d8143373831,56.52183796296295,48.67792762345678,7.8439103395061665
460,6b5c1b4323b2328b679aaaaaa67b17d768818b998633f923deafb2856de2c262,54.03801373456791,47.488902623456795,6.549111111111117
461,76bbcb64aba440f67ef3100d571f157b7bf0fbf2ef33b690bf1715e4b08461e8,55.11041296296297,47.798946913580245,7.311466049382723
462,1160934d685059b6837b64f44c6aee052128f3f5ab09ff4b1f5e7e145f55be93,56.27875848765433,48.482457561728395,7.796300925925934
463,ec44c4695b82170db21e6bad75594d4f8b69b1a6ecbace8d5da96117394446e3,57.75800802469135,50.30238333333333,7.455624691358018
464,a673f9b0d21faefdcb62e229d0abc8e514821c3d375e5363996d27c0378d1255,54.89811820987654,46.77104398148148,8.12707422839506
465,a86906b8d084a64e52b573a67de238f7debc0c708e7b16a702f21d5733c2eaf9,55.89243101851851,47.91664490740741,7.975786111111098
466,faebc7160f2b31bdfe4e7e01e33466da2a0ea9247ed9bdcfc93e1fd18d418d7d,55.23817962962963,46.51444969135802,8.72372993827161
467,5eadbb9b74adb1ea6f9843e485ee062bd2f97c437d90438a5e2e86b08006c8ea,55.41170648148149,48.23678179012346,7.174924691358029
468,711845b031e9bc69163451fc7964f126bdd751ee2fc185daff8d898c5f4fda64,55.30532391975309,48.62032361111112,6.685000308641975
469,904f048bf30ff0232b041178e8b9a091e249f670b8c72267ad0f5f52373bc9f3,56.43926296296297,49.203056790123455,7.236206172839516
470,ad73c7737d2351c88a52d0adbd17f84932bd21e49579dd25b42842f799fe0785,55.48266959876543,47.725119444444445,7.757550154320988
471,d32a3c0c74652bfb7bea1b151dcef2aa75575b4c7e33cef57b8bdd3155ccb4e9,54.200488425925926,47.07796033950618,7.122528086419749
472,be7dc43bec9244f39bbc6948ef61b2386b1acb80881745c56046243204f2c0f8,56.46473842592593,48.90867762345679,7.5560608024691405
473,59388c6ed6bea1eb2ca383504d84c2ec2867a36b4fbfb3a56a33a83ffcfe8a54,56.47445987654321,49.74833225308642,6.72612762345679
474,9948244c6c425fae562f537666b3f6d21db11338583478c8d1561e2438c0e24f,56.58783842592592,48.79547052469136,7.792367901234563
475,56c35484e02feb1c5388e25fadd02ad1f658db381969e4adb5467ce4da66fc06,56.1846662037037,48.06723549382716,8.117430709876537
476,59f22212b017e85a0a9830aa83a52a4e724a8efadaee41020fbb6d41f1446a55,56.13425478395061,48.47212608024691,7.662128703703701
477,10d761d1cd00f9472606b65b517221d39efb0c470be4673c3055e2740d95bddc,55.52070771604937,48.398680401234564,7.122027314814808
478,1cc144ae7c53eb7a863c1795b82f67e48e653da7900fd1b15b5f5ba36d914ca8,56.23709722222222,48.84482314814815,7.3922740740740664
479,dec0efbdc4cd206309379e81aba30a946697c4c5e782f5632c69fd44f555a7b5,54.59257253086422,47.605066358024686,6.987506172839531
480,4b20de7e1fb1a3cc9a3b8d3b0d29aa22a75b8ad64987935ae2ef6d2036ee5e14,55.4704436728395,47.5264824074074,7.943961265432101
481,698eba8af3f9e7c840e5fca0ac29a9e1c9cdc80d112fb7c7a408a752e300df2b,55.48747314814814,47.62771929012346,7.859753858024682
482,6b0c74777b36539ff6be765b8c4a2392cec781e4965fb5a2c51ad697574975c9,54.32402731481481,46.7507737654321,7.573253549382713
483,d78ad6642c8d248bdabc774b2c3cc40fbb82ece89edef525dea83a272123c7aa,55.251354629629624,47.96834074074074,7.283013888888881
484,e0728425b11e1aa22e16b6f3da99884704b67c3d9a7bee46d45ea03363415fe2,56.92681033950618,49.782053549382724,7.144756790123459
485,c45b25c6507d573a09fbb6868c92ada9230ff238160fc6f3a1320824044115b0,55.77132484567902,48.258988580246914,7.512336265432104
486,f6d85f4a15b50472a8f74f782e6666a51675268a836923a361b1f934b8307e9a,55.215049074074074,47.75591635802469,7.459132716049382
487,717c63e20710645f2e12effab1f7fcf0e506992ffc4e30f4e9b57bde80cba7f9,55.115244135802456,47.557754320987655,7.557489814814801
488,ef3d6f89fe19f193d34b5e1397dfc2055870090a0c5b17f2f206d53500cbf3a4,55.519251851851834,47.972232253086425,7.547019598765409
489,fc3c0233d54228de327329c8b1c1a0a6c3768c915e00d4023d49264b57fc1293,55.106288580246904,48.22994228395062,6.876346296296283
490,f07e6bd03d9668ff577c9085429a9ba22123064ea54058e41a633d1989ffaa7d,56.18556929012345,49.34883163580247,6.836737654320984
491,568289a2e51f4a20e80978a9c170e5c990fcb38d29f2b3eeed0799a747a30f36,55.96511604938273,48.585872067901235,7.379243981481494
492,cb027d494db1f40a3db8c5effb2627cc41447158b71ead1c13e781a51ad99c4a,54.811057716049376,47.87188425925926,6.939173456790115
493,f398e509f619bb262972e8cbab29f1ffec378209c6f8f2cb457bb61625c18de0,54.67352561728394,47.25242175925926,7.421103858024679
494,4a24a771b9c96ceec4d328d06dc7a355242d31fef5a298326c02c940f3213e04,55.9296523148148,48.27280462962963,7.65684768518517
495,f654f1c9d41955c452d4083f2c96a06065c4345fe8d5b3307cf0914fc22621c7,55.58040941358024,48.14965925925926,7.430750154320982
496,f3351ef7f58aeb9b62a7ff0c2427ef4dd07ff223587df42fdd25a1b11295ca5b,56.04514938271605,47.80133518518518,8.243814197530867
497,0073abaefd36e6d11712e031049343842361288a2a1dbb5feeb0e609cc4ccb46,56.4505887345679,48.63326743827161,7.817321296296292
498,610672cf2674ba0272bbe1513084f262c00444496b2fa0a38b01caab19f3a2aa,56.271185493827154,49.26766419753087,7.0035212962962845
499,dd8084022d441697dcc4858ede439798b63ee4952aec6bf2ebecbe478dee8326,54.858165895061724,47.5814862654321,7.276679629629626
500,39f9339425e370d9c79043c146775d6031e693695cea0e985cd7a00c30f6f200,56.24938441358025,48.831538580246914,7.417845833333338
501,18ce03a7b073ee08640392be6a62801b97cfd0a04a5d53b7967a09fe23a9bf14,54.368595679012344,46.522226080246924,7.8463695987654205
502,73b1f08dadbf7e581fa21dcb20d5b755986f9f7ac704dacbde8584545e149bba,56.18231929012347,48.66183024691359,7.520489043209885
503,8a980698e07c00795418400b32ae96c8a408ef66ca1788117dd59777b8ef7c33,54.74595262345679,47.49977962962963,7.246172993827159
504,38e96abe071e8dd6f0d35d98bdb12853bf5d2916386ac88d222a5cf2ad20b37f,54.02211882716049,46.85451589506173,7.1676029320987595
505,2f66f438afa63185c275fa44498668a3388581a4e969f9dad9a46f117ce20afd,55.418593364197534,47.72554382716049,7.693049537037041
506,edd742f276965849a541fc7db8a257040a4d05750a162038a79e279a9bb86ab9,53.40703641975307,47.03450601851851,6.372530401234556
507,70f8a3892cc7609b94761d8f74b614d56ad1987ccc4bfdf01f59de214c19012b,56.2530875,48.528332716049384,7.724754783950615
508,fd1c350be4a0a314044153787518e6a2feb144aad1130539973585f738969d3d,56.26543549382717,48.971705401234566,7.293730092592604
509,c8ddd0618f09810d8bef1462a88380b67f590b929ef19e067636c9c10fa60c52,57.125115123456794,49.98787608024691,7.137239043209881
510,f75536cc818b120e59f8b2b0af83568d85cd6dc26b670c0e6981ee7ba64c0382,57.8557399691358,49.50798456790123,8.347755401234565
511,88ba2664fd6d893f9610d1ee4210c1f4fc7b45a3df50486c9034de6ba09bd076,54.983393364197525,48.61361234567901,6.369781018518516
512,319ff7aef74bdb92cadadfb67f7346563ae757f141de6f6bfb9c6e209001ff21,56.85334521604938,49.473189043209885,7.3801561728394915
513,8d382789aff6fe1b4eca11420446e994f28045b501f512397a36302f260758bc,54.497016512345674,47.67203441358024,6.824982098765432
514,c3d6a507f335d41b5b7c8822281d9ef5583e4fcd65fcb9151d561aa87bc9d12a,53.48214459876542,46.13396759259259,7.348177006172833
515,57b67e6bd560c791068ec19faa3ab36adae53d2737dca4990e0e3055bf77e7de,56.86446466049382,48.16069290123457,8.703771759259254
516,4d146eabcb43361916d9a0b247d545f2080beef7b51f8483519453b74680052a,54.21587916666667,46.43833225308642,7.777546913580245
517,87b795c72a5c06cb5375d9f212d94a3a51e7f538bc37b1ec3b255817dd26e752,57.6790486111111,49.12723364197531,8.55181496913579
518,ca9896ef9ea49f2a246bb1e50d818467ea969f5f60c3cde956acac7c7c53a5c1,57.02385246913581,49.637472839506174,7.386379629629637
519,28417948ae220a3f7c55b466fed1297e6b679cc1325953b84c551470bc7ebabf,56.19160308641976,48.58068086419753,7.610922222222229
520,ab2f172ff4f971b803d3640ba5389aed34c6cbf1d75d1f7e46a4e2bbaf2facc8,56.59768580246913,49.28980308641975,7.307882716049377
521,01815f3ed5f90cd27ceb6fce85d385c30e418f854eefdafe02ccc45953ec4c5e,54.73899243827161,47.019848765432094,7.719143672839515
522,754bea95d7238e775186a99b525e5ce7ccd0de3bd6d845e776278b344d6beca7,56.54388672839505,48.18490354938271,8.358983179012341
523,32787492e9085d923246f720dc976ecda086ff2a067196d99b2da64e9e18c7a0,55.62995987654321,48.53190864197531,7.098051234567897
524,a6e99b6cf868e6ac57c6347bd4dccc78ec932e3960149291193175e58a7026bd,57.171382407407414,49.6128188271605,7.558563580246911
525,32216945bda8d734e8a4927b73fb0871d7e1802e166e1de74df0f058081232ff,56.087026080246915,48.679270833333334,7.407755246913581
526,c85d91134d60c66e3080946894745fcc0a448b53835dc1a712efd0ab1541866f,55.94571111111112,48.21492577160494,7.730785339506184
527,f56b6d95d4cc2b467e848de7cda8c29cf52bf5a86e7d78c27f85b77130783488,55.99927716049385,47.99929814814815,7.9999790123456975
528,c2458385430c837cb2a0bb521514e93f79c8d32e3b234dabc8f8d437f7c65726,55.76542577160494,48.81138935185185,6.954036419753088
529,2b8ef55a5133d1b8c6211acfdb95af65e12fec8e0860189a7690d4f2871ec5be,55.64254552469135,47.54285061728395,8.099694907407397
530,a401c8dbf8f4012f35d4479b5df522db3aa113dbde1d92f4519f324e03ea1991,55.680661574074065,47.19953317901234,8.481128395061724
531,43ae6cff6bec8815df1d43ebd90af1f904b77164b7ac4d4cab6c20c88955fc67,55.78231188271603,48.28216141975308,7.500150462962949
532,139f9adc69c0a2696d22d46c21ee984a8dbbb50c6047dddf82e0e34fc1293773,54.99473132716049,47.409067129629626,7.5856641975308605
533,a1642fd48b750d6ffc1a028bfea32290ceb2fd3fc4ebd309762db2504ac5ff53,56.181922685185185,48.672133333333335,7.50978935185185
534,5b0cd0abcbd6906d6713fd77ad355c22fb66b4a17351a7bd0b6eee251844e042,55.82775987654321,48.479023148148144,7.3487367283950675
535,0f54e6418f3782b69ebeec6702c1ef261bf8641a8788f219b936fec46cd26747,55.76198225308643,48.37075231481481,7.391229938271621
536,694e405f3ddf6778de41b996c4873be30890b82e7742936bc09e8772e4d5b0f9,54.82529799382715,47.31413827160494,7.51115972222221
537,3a48dae3348be01dde0573412c763802efab7d67a2ffc9ea42c561506580dbba,56.6094311728395,48.65276589506173,7.956665277777773
538,16c4a0318ae4783bd25b5fbaaa0bc0b53241725ddb9e1c71253d65f919fe7177,57.102774845679,48.84897222222222,8.253802623456778
539,8d066e61008092a5dfc0ea835946b1b920ae4e5105e17e89b1401eed31cb488f,56.207825771604945,48.500937962962965,7.70688780864198
540,92b1202f4e5b2d8599ca7a2872cd2396941b43235b50713d09dc739fff9d8df7,55.50249459876544,47.93508549382716,7.567409104938278
541,f06907b6926014476cf04432fb583d3fd4125ceb7caaaf5b7f507fe58271c33a,56.138600000000004,48.41905,7.719550000000005
542,dccac6a928aada9e03cd9d0e1dff0cb1f2ba761d0a3376f501f61cbffb49083c,54.62980169753087,47.58212561728396,7.047676080246916
543,d53a580c8268cb796131a12828af422572c5db329264e7f474863e5bef3577ee,55.7636864197531,48.13278441358025,7.630902006172853
544,862c52e9617e562737767e52ad3305bc9f0d2432bec01d71de5382c1a9b9c936,54.94945524691359,48.18418858024691,6.765266666666676
545,011a37b81b2b8d2e9f4349696688d608760d6423e5276a763f8dd2341162188c,55.995117129629634,47.74423163580247,8.250885493827163
546,f55802b0eb6971c2ff420a5466fbd34487b2879d638a4c88e977ef21a6fbe552,55.77460648148147,48.29268194444444,7.481924537037031
547,fd7907eaf2d73f1583e9fb8602536acc8c9362e39a3854fca02b58a1f29d449d,57.51262222222222,49.184798611111106,8.327823611111114
548,214b7eb1f2189e28dae120f1824a0059a33dde9aa6547d05529bd8e1b57e54cf,54.04233410493827,47.25937191358025,6.782962191358017
549,c6952e51a1b5cfb9457cabeb8e41009a25159c3856026b6e56fd40087188b870,55.64437098765432,47.90857407407407,7.735796913580252
550,3dd4727680b5d6478ebd8b3b98dcf17f82292859d0e22c023ccd44347c100540,55.12479891975309,48.13133086419753,6.99346805555556
551,e9f22033a11da116dd4a83c74b505e64f359151ddc541206d29502eabd2ce1d7,56.00976419753088,48.72342422839506,7.286339969135817
552,ac985671b1e056dd5f136265ebec054f49be0aef376ae4eb28152a76c18dbaac,54.225035493827164,47.30264459876543,6.922390895061731
553,2419495e378108702199f2a20f87efa1e06fc4a8ca1be3d83514393dcc2a2b3a,53.1796211419753,46.131224845679014,7.048396296296289
554,d45dddfb677fe8c51a76ecf060caa4be988da2549cdcada978765396d3d63599,54.518351697530875,46.57234783950617,7.946003858024703
555,d18e50a57a72e9fc86faf132c37cf1696ae175d3ff0734435268c8581279d1d7,53.96640324074073,46.39155956790123,7.574843672839499
556,fcc172ea08daa429571877c4c7c8f0127eeb621790d147edf8d84398d7b550d1,56.46712438271604,49.55409182098765,6.913032561728386
557,6fd7fce4c26a58117413a5fc1bf678bd575c58109c5be455929ede023bdfba0a,55.51824907407407,48.47030817901235,7.047940895061721
558,12b8123754ccd26675ca8e9992ce454f0070ba1fd314899b56b2b0483c811816,54.09469120370369,47.07439320987654,7.02029799382715
559,c1713d2edd5eb3af5330786abbc9806b4cae6a643dd0fd8e7272a3fd6c685354,57.03397731481481,49.59172160493827,7.442255709876541
560,63ddd697d20bf7b6d2a9b88678a95634c8289e90ba650c12fc435c493460a275,56.58265679012347,49.24681697530865,7.335839814814825
561,dc1281a244aab9560bf81a8a86e9ad8620955f91b29383e37f30122f18072486,56.824187962962974,48.996856944444446,7.827331018518528
562,ff6977c9ec39278e1baa1a34bd2ea1df138c0fd975a5e1d8bfb6e708835506bc,55.20597376543209,47.533791049382714,7.672182716049377
563,d1ce95b0e716874ddf7af709b3837012ff3f088c7e46b996a50f2511a7d96913,55.31156404320987,48.113706635802465,7.197857407407405
564,3777f60af42214fe9b5375c32468727f03b7dcf61d79d96f74d3ee5f301d324b,54.40661219135802,46.82919212962963,7.5774200617283896
565,0ecda3dc000580eec6fba1bbd02a1b9b252818e25ed1e90d99e3577b340b4aef,55.541388117283944,47.72598981481482,7.815398302469127
566,ce05bdc9c8aae3669e15d53b6bb4382adbf8f442c4e5927611caa4d62be4b1df,55.891201080246894,48.79041296296296,7.100788117283933
567,7560ec30e4e361dbbc8501fc558a9f14bfeceb38894e39e8bc56572c28e2612c,54.46737530864198,47.365033333333336,7.10234197530864
568,c56b900cefc61dd545f18f556d6bce544f62dccdb36713f2e009465e70106d84,54.328365432098764,47.30157391975309,7.026791512345675
569,3803eb3a1a0e3f9264eea3bc1a5617da9f47f79dff147e09a5c258415c174115,56.17346728395061,48.35038271604938,7.823084567901226
570,ebdbf7732c14febf4b40c1b3f0d99910b616d431770ee7c7bb16cfe55ec7f192,57.17436898148148,49.57479953703704,7.599569444444441
571,5deb97a34404cf9d3b75af6d97f5c6a31c073094d88a64490b981b19adfabd00,54.88841419753086,47.23962546296297,7.648788734567887
572,fa890350006d39175e79d1cb821dec205c7cbe24036facbed8db1aa8449af7c6,57.181074382716034,50.333728703703706,6.847345679012328
573,96993585d6a74de19cab14888aff5c1cd3b65b9eb66a971ca97cd61122d960f5,55.52973055555556,48.17197530864198,7.357755246913577
574,19f4e4afacc09ede61ffa216af2d5e40bcf48d6e0b8967eb74a653c2ab17d276,56.164425154321,47.9710188271605,8.193406327160503
575,d0790dbb197b166b1a0fa4af60e281e5442b693735db20bf6b4c084abf87c91a,55.98321651234568,48.304880555555556,7.6783359567901215
576,be8a7401194ffce45f87449f624f37c93da7fe54041d01b1fea0d4c4facc8ac4,53.7133924382716,46.31723641975309,7.396156018518511
577,efebdc42e6a433e3f7e483e1de525c3cf952c9a77c44ca7775b87a00c634c6cf,55.136586882716045,47.61625262345679,7.520334259259258
578,81f319cd49657b06f2b98998e3463b4d4072433ce4e05c841e848a0e8750b8bb,55.55598410493827,47.50575601851852,8.05022808641975
579,fd4c3581ccd66434419a7f90a4b0bcccb1e8af052e9e89835aee8a527ac58a95,54.84472638888889,47.38099861111112,7.46372777777777
580,560596761dc0c01dbe3a7b8e851a621d09945ae0857223d8b737b0ea7401c34d,54.97969861111111,47.40323873456791,7.576459876543204
581,b1c6d706776963626d4fb511304dac2917d94cfdfb2faf1757f68da4e24f3e6a,55.333672530864185,48.20212160493827,7.131550925925914
582,ffa6c7733f5b3024d2949c549d3fc1534213fb7b8f0827f1f098627426645ea2,56.40746851851851,48.88250385802469,7.524964660493822
583,c75e81b385c5930447eab04142f707ff434845efe4da30deb9cd92b93968e419,56.0236587962963,48.50006805555556,7.523590740740744
584,8f9505a7f96e711392f2f09eccc85ad9d3d50b4099a6d2144c69424f1f90a556,56.718110648148134,49.428043518518514,7.29006712962962
585,9cad4dde50eb8fd888c261e25f53ba57a25672c2023c525c664dfd0e490d8ff3,54.58718117283951,47.24543456790124,7.341746604938265
586,fa4e65a0173e3de5cce1c152dea9d771817fb2fa2570d58141fe1632b9faab76,54.54180617283951,47.14972638888889,7.392079783950621
587,d38d5fe3636995b6d878aebacb425a572ea93aa7c60eb445ea6534f6c750a92a,56.78200972222223,48.88679737654321,7.89521234567902
588,5d170fb85bd0d6c8aad7e38b16bda832554fafc05cdb457ffcf4fe212cc4cf12,56.898936419753085,49.723799382716045,7.1751370370370395
589,fed50f0bfdc55d7c142d6149009734c6d8772195a916b543ef595daf555e1650,55.058028858024684,47.89693518518519,7.161093672839492
590,67a9cdcedcde813daefb8f6a16ed557951e4edfc8057283106d50a3a360052ec,57.1954577160494,49.08992546296297,8.10553225308643
591,67e99828a50a252f2ebdc719c0cb417416c559780eb9ba2d0f3789c38b4f642d,57.923408024691355,50.39985030864197,7.523557716049382
592,1a1bd960e748ac8fe121644a6f24b3e0082d7855a0cea31679a53bb778645f9b,55.02922037037036,48.1645837962963,6.864636574074062
593,a2dacf4b79349f7b10c1f482927dc3f872a7bde6a3df3874230d485c180ffd98,57.026972376543206,49.190121450617276,7.83685092592593
594,e1a7fc019376f44b77ca1163ce508b2fb01ad9d39e6effc9dc87518e75d5d3b8,54.14395231481481,46.36459598765432,7.779356327160492
595,06a9de0b36f8ad7662445c4e33cf3edb0d2221f66d84101e3b4ccd157f626112,56.31251064814815,48.659549999999996,7.652960648148152
596,c27e6e0a20805076919835c04015bd133c53b2c3851620b9a757e60d1de2b070,57.407121450617296,49.82118780864197,7.585933641975323
597,950dc410668f58852de472c3fe5bfe38b39a49bf4a0f19bb6c481afcb0391c8a,55.161060648148144,48.659776388888886,6.501284259259258
598,fcd53a194ec9c960da9cce922b075050d18b348c32564aa0758579e82f8768e1,55.96812808641974,48.46755540123457,7.500572685185169
599,4cb70d98393966379ed3f5603850e2dc99a1fc61ef01807ab7ac3b38b7c18fb8,55.72541358024693,48.26784089506173,7.457572685185198
600,22513b9895d793425ba4533727f32b020487b0f5065aa512130a7e18e84e8a12,54.70938410493825,47.600200617283946,7.109183487654306
601,9618fa0c900f1d3632b2cf1cf257cde760a6f092d5bd48cbdb45fe59edf4e8a2,58.12500972222223,51.7094362654321,6.415573456790128
602,0e7b430b7b63a607387a2b6abb0aa67f4bd4a12977e1194c8194489aeeb0f4dc,55.15590123456791,48.08770771604939,7.06819351851852
603,7e92ca50cdd75b6753fd3d036054eeb541ae7d148113ac23d7b05fca2098eb3d,55.09232222222222,47.52515817901235,7.567164043209871
604,77825b22b0c37fbc49f089fae4959ef54690f26b4d225296b171598661f666cd,56.121827006172836,48.629022685185184,7.492804320987652
605,a7134962d48b0ba48c18bb9fcba2c1a7685a5aec823abc4402f9b9cb2074797f,55.936722993827146,48.79843024691358,7.138292746913564
606,765502f2bc68fd436ab943a989492080034aa9ac6abca019167b3202f8ee17c0,56.22727422839505,49.2026050925926,7.024669135802455
607,486d3bee6bb60327aba37db9df245aaf011db8915cc887cd7f699d9352bcc9ad,56.48557037037037,48.5110962962963,7.974474074074067
608,c4f50bc6cdfa0edf20ec97d680935582ac2b4a4acb5b1fca723087a162cbe2cb,55.04716280864197,48.12487206790124,6.922290740740735
609,7eba7eff906e9cf23b08ec04c59e5a776ddda52c79e7922cc75328e78ffbff4b,57.05137978395062,48.8504575617284,8.200922222222225
610,b5a265517ddc6994dc60230c5d931752f02c59d6608d824857b5d7012e2197f5,56.09153904320986,48.09487546296296,7.996663580246903
611,c4a6f3183ae751c4fcbd97d9b52d79df7d7a34cbc436236a81d3186b86e12fc8,55.851680864197526,47.604029012345684,8.247651851851842
